partida_id,rodada,clube,atleta,minuto,tipo_de_gol,minuto_numerico
7581,30,Palmeiras,Raphael Cavalcante Veiga,72,,72
7579,30,Athletico Paranaense,Márcio Almeida de Oliveira,60,,60
7579,30,Athletico Paranaense,Pedro Rocha Neves,90+1,,91
7580,30,Atlético Mineiro,Guilherme Arana,62,,62
7582,30,Bahia,Rossicley Pereira da Silva,77,,77
7583,30,Ceará,Messias Rodrigues da Silva Júnior,48,,48
7584,30,Chapecoense,Kaio Nunes,31,,31
7584,30,Chapecoense,Kaio Nunes,35,,35
7584,30,Flamengo,Matheuzinho,26,,26
7584,30,Flamengo,Michael Richard Delgado de Oliveira,41,,41
7567,31,Grêmio,Diego Souza,62,,62
7568,31,Athletico Paranaense,Renato Kayzer,44,,44
7568,31,Athletico Paranaense,Pedro Henrique Ribeiro Gonçalves,68,,68
7568,31,Ceará,Rick,52,,52
7570,31,Santos,Carlos Andrés Sánchez,90+3,Penalty,93
7570,31,Santos,Marinho,28,,28
7569,31,Atlético Mineiro,Diego Costa,14,,14
7569,31,Atlético Mineiro,Keno,51,,51
7569,31,Atlético Mineiro,Hulk,90+5,,95
7571,31,Palmeiras,Raphael Cavalcante Veiga,14,,14
7571,31,Palmeiras,Gustavo Scarpa,64,Penalty,64
7571,31,Palmeiras,Rony,31,,31
7571,31,Palmeiras,Breno Lopes,90,,90
7574,31,Juventude,Paulo Victor,86,Gol Contra,86
7574,31,Juventude,Dawhan,65,,65
7574,31,Internacional,Matheus Cadorini,88,,88
7572,31,São Paulo,Martín Benítez,90+3,,93
7572,31,Fortaleza,Robson Fernandes,59,,59
7573,31,América Mineiro,Ademir,52,,52
7573,31,Sport,Mikael,66,,66
7573,31,América Mineiro,Paulo Roberto Valoura Junior,83,,83
7573,31,Sport,José Welison,76,,76
7573,31,América Mineiro,Alexandre Egea,17,,17
7575,31,Flamengo,Michael Richard Delgado de Oliveira,58,,58
7575,31,Flamengo,Andreas Pereira,89,,89
7575,31,Flamengo,Gabriel Barbosa,32,Penalty,32
7587,32,Grêmio,Aldemir Ferreira,55,,55
7587,32,América Mineiro,Felipe Azevedo,4,,4
7587,32,América Mineiro,Ademir,45+4,Penalty,49
7587,32,América Mineiro,Juninho,47,,47
7588,32,Red Bull Bragantino,Artur Victor Guimarães,60,Penalty,60
7588,32,Red Bull Bragantino,Hélio Junio Nunes de Castro,4,,4
7588,32,Red Bull Bragantino,Ytalo José dos Santos,15,,15
7589,32,Internacional,Edenílson Andrade dos Santos,65,,65
7589,32,Athletico Paranaense,David Terans,37,,37
7589,32,Internacional,Edenílson Andrade dos Santos,40,,40
7590,32,Corinthians,Róger Guedes,57,,57
7590,32,Cuiabá,Pepê,45+2,,47
7590,32,Cuiabá,Paulo Marcos de Jesus Ribeiro,78,,78
7590,32,Corinthians,Giuliano Victor de Paula,3,,3
7590,32,Corinthians,Renato Augusto,51,,51
7591,32,Flamengo,Bruno Henrique,4,,4
7591,32,Flamengo,Michael Richard Delgado de Oliveira,42,,42
7591,32,Flamengo,Michael Richard Delgado de Oliveira,55,,55
7591,32,Flamengo,Gabriel Barbosa,1,,1
7592,32,Fluminense,Yago Rocha,88,,88
7592,32,Palmeiras,Eduardo Pereira Rodrigues,28,,28
7592,32,Fluminense,Yago Rocha,46,,46
7593,32,Sport,Mikael,61,,61
7593,32,Ceará,Vinícius,9,,9
7593,32,Ceará,Marlon,80,,80
7594,32,Juventude,Guilherme Castilho,2,,2
7594,32,Juventude,Vitor Mendes,26,,26
7596,33,Atlético Mineiro,Matías Zaracho,45,,45
7597,33,Grêmio,Diego Souza,5,,5
7597,33,Grêmio,Lucas Silva Borges,34,,34
7597,33,Grêmio,Jhonata Robert Alves da Silva,38,,38
7599,33,Santos,Marinho,27,Penalty,27
7599,33,Santos,Marcos Guilherme,84,,84
7600,33,Cuiabá,Elton Rodrigues Brandão,69,Penalty,69
7601,33,Ceará,Lima,14,,14
7601,33,Ceará,Vinícius,45+2,,47
7601,33,Ceará,Vinícius,86,,86
7601,33,Ceará,Yony González,90+3,,93
7602,33,São Paulo,Gabriel Sara,24,,24
7602,33,São Paulo,Luciano da Rocha Neves,61,,61
7603,33,Juventude,Vitor Mendes,18,,18
7604,33,Flamengo,Bruno Henrique,90+4,,94
7605,33,Sport,Paulinho Moccelin,66,,66
7547,34,Atlético Mineiro,Hulk,76,,76
7547,34,Atlético Mineiro,Hulk,72,Penalty,72
7549,34,Chapecoense,Bruno Cortês,76,Gol Contra,76
7549,34,Grêmio,Thiago dos Santos,60,,60
7549,34,Grêmio,Laércio Soldá,80,Gol Contra,80
7549,34,Grêmio,Lucas Silva Borges,36,,36
7548,34,Fortaleza,Robson Fernandes,38,,38
7550,34,Atlético Goianiense,João Paulo,55,,55
7550,34,Ceará,Vinícius,48,,48
7551,34,Flamengo,Gabriel Barbosa,4,,4
7551,34,Flamengo,Andreas Pereira,11,,11
7551,34,Internacional,Taison,41,,41
7552,34,Corinthians,Jô,47,,47
7552,34,Corinthians,Gabriel Girotto Franco,85,,85
7553,34,Fluminense,Luiz Henrique,43,,43
7553,34,Fluminense,Fred,83,Penalty,83
7285,2,Grêmio,Miguel Borja,75,,75
7285,2,Grêmio,Aldemir Ferreira,82,,82
7285,2,Flamengo,Victor Vinícius Coelho Santos,58,,58
7285,2,Flamengo,Victor Vinícius Coelho Santos,74,,74
7585,30,Atlético Goianiense,Zé Roberto,62,,62
7585,30,Juventude,Ricardo Bueno,88,,88
7606,35,Atlético Mineiro,Hulk,61,,61
7606,35,Palmeiras,Wesley Ribeiro Silva,28,,28
7606,35,Palmeiras,Deyverson,57,,57
7606,35,Atlético Mineiro,Matías Zaracho,36,,36
7607,35,Fluminense,Fred,4,Penalty,4
7608,35,Santos,Marcos Leonardo Santos Almeida,90,,90
7608,35,Santos,Marcos Leonardo Santos Almeida,71,Penalty,71
7609,35,Corinthians,Róger Guedes,84,,84
7609,35,Ceará,Vinícius,6,,6
7609,35,Ceará,Yony González,87,,87
7616,36,Bahia,Matheus Bahia Santos,13,,13
7616,36,Bahia,Raí Nascimento de Oliveira,18,,18
7616,36,Bahia,Daniel Sampaio Simões,85,,85
7616,36,Grêmio,Thiago dos Santos,61,,61
7617,36,Red Bull Bragantino,Artur Victor Guimarães,64,,64
7617,36,América Mineiro,Eduardo,50,,50
7618,36,São Paulo,Jonathan Calleri,50,,50
7618,36,São Paulo,Gabriel Sara,80,,80
7619,36,Corinthians,Fábio Santos,65,Penalty,65
7620,36,Atlético Mineiro,Hulk,60,,60
7620,36,Fluminense,Manoel Messias Silva Carvalho,14,,14
7620,36,Atlético Mineiro,Hulk,38,Penalty,38
7621,36,Santos,Marcos Leonardo Santos Almeida,47,,47
7621,36,Internacional,Luiz Felipe,45+1,Gol Contra,46
7610,35,Atlético Goianiense,Janderson,90+3,,93
7610,35,Bahia,Hugo Rodallega,71,,71
7610,35,Atlético Goianiense,Marlon Freitas,60,Penalty,60
7611,35,Juventude,Ricardo Bueno,45,,45
7612,35,América Mineiro,Ademir,43,,43
7612,35,América Mineiro,Fabrício Daniel de Souza,59,,59
7612,35,América Mineiro,Ademir,70,Penalty,70
7622,36,Flamengo,Matheuzinho,79,,79
7622,36,Ceará,Rick,71,,71
7622,36,Flamengo,Gabriel Barbosa,3,,3
7623,36,Palmeiras,Giovani Henrique,30,,30
7623,36,Palmeiras,Gabriel Veron,90+1,,91
7623,36,Cuiabá,Alan Empereur,37,,37
7623,36,Palmeiras,Gabriel Silva,4,,4
7595,32,Bahia,Gilberto Oliveira Souza Junior,66,,66
7595,32,Atlético Mineiro,Keno,74,,74
7595,32,Atlético Mineiro,Hulk,73,Penalty,73
7595,32,Atlético Mineiro,Keno,78,,78
7595,32,Bahia,Luiz Otávio da Silva Santos,62,,62
7613,35,Grêmio,Jhonata Robert Alves da Silva,90+4,,94
7613,35,Grêmio,Thiago dos Santos,23,,23
7613,35,Grêmio,Diogo Barbosa,68,,68
7614,35,Athletico Paranaense,Pedro Rocha Neves,58,,58
7615,35,Sport,Gustavo,51,,51
7615,35,Flamengo,Michael Richard Delgado de Oliveira,40,,40
7624,36,Atlético Goianiense,Arthur Henrique,88,,88
7625,36,Fortaleza,Valentín Depietri,82,,82
7626,37,Bahia,Gilberto Oliveira Souza Junior,45+2,,47
7626,37,Bahia,Gilberto Oliveira Souza Junior,39,Penalty,39
7628,37,Atlético Mineiro,Matías Zaracho,52,,52
7628,37,Red Bull Bragantino,Artur Victor Guimarães,47,,47
7628,37,Atlético Mineiro,Jefferson Savarino,78,,78
7628,37,Red Bull Bragantino,Artur Victor Guimarães,90+10,,100
7628,37,Atlético Mineiro,Hulk,88,,88
7628,37,Atlético Mineiro,Keno,20,,20
7628,37,Red Bull Bragantino,Ytalo José dos Santos,39,,39
7627,37,Corinthians,Renato Augusto,86,,86
7627,37,Grêmio,Diego Souza,39,,39
7630,37,São Paulo,Jonathan Calleri,43,,43
7630,37,Juventude,Marcos Vinicios,63,,63
7630,37,São Paulo,Luciano da Rocha Neves,5,,5
7630,37,São Paulo,Luciano da Rocha Neves,67,,67
7632,37,Cuiabá,Elton Rodrigues Brandão,9,Penalty,9
7633,37,Atlético Goianiense,Janderson,45+2,,47
7633,37,Internacional,Yuri Alberto,33,,33
7633,37,Atlético Goianiense,Gabriel Baralhas,45,,45
7634,37,Santos,Marcos Leonardo Santos Almeida,57,,57
7635,37,Sport,Luciano Juba,88,,88
7642,38,Sport,Mikael,28,,28
7642,38,Athletico Paranaense,Khellven Douglas Silva Oliveira,43,,43
7636,38,Fortaleza,Wellington Paulista,45+7,Penalty,52
7636,38,Fortaleza,Yago Pikachu,78,Penalty,78
7636,38,Bahia,Rodrigo Eduardo Costa Marinho,25,Penalty,25
7637,38,Atlético Goianiense,Jonas Toró,90+2,,92
7637,38,Atlético Goianiense,Lucas Gabriel Ribeiro Firmo,82,,82
7638,38,Palmeiras,Kevin,42,,42
7639,38,Fluminense,Abel Hernández,90+1,,91
7639,38,Fluminense,David Braz,49,,49
7639,38,Fluminense,Luiz Henrique,59,,59
7640,38,América Mineiro,Ademir,58,,58
7640,38,América Mineiro,Ademir,62,,62
7641,38,Red Bull Bragantino,Artur Victor Guimarães,90+2,,92
7643,38,Juventude,Chico,83,Penalty,83
7644,38,Grêmio,Jaminton Campaz,11,,11
7644,38,Atlético Mineiro,Hyoran,90+1,,91
7644,38,Grêmio,Douglas Costa,59,,59
7644,38,Grêmio,Diego Souza,6,,6
7644,38,Atlético Mineiro,José Rodolfo Pires Ribeiro,26,,26
7644,38,Grêmio,Diego Souza,20,,20
7644,38,Atlético Mineiro,Eduardo Vargas,35,,35
7645,38,Santos,Lucas Braga Ribeiro,75,,75
7645,38,Cuiabá,Marllon Borges,16,,16
7647,1,Flamengo,Bruno Henrique,84,,84
7647,1,Atlético Goianiense,Wellington Rato,75,,75
7648,1,Ceará,Jorge Marco de Oliveira Moraes,7,Gol Contra,7
7648,1,Palmeiras,Gustavo Gómez,90+6,Penalty,96
7648,1,Palmeiras,José Rafael Vivian,22,,22
7648,1,Ceará,Stiven Mendoza,14,,14
7648,1,Ceará,Lucas Ribeiro,85,,85
7649,1,Coritiba,Alef Manga,10,,10
7649,1,Coritiba,Léo Gamalho,47,,47
7649,1,Coritiba,Andrey,90+1,,91
7650,1,Corinthians,Gustavo Mantuan,26,,26
7650,1,Corinthians,Lucas Piton,44,,44
7650,1,Botafogo,Diego Gonçalves,66,Penalty,66
7650,1,Corinthians,Paulinho,17,,17
7651,1,Atlético Mineiro,Hulk,10,,10
7651,1,Atlético Mineiro,Hulk,90+3,,93
7652,1,Cuiabá,Éverton Cardoso da Silva,8,,8
7653,1,Avaí,Raniele,52,,52
7654,1,São Paulo,Jonathan Calleri,70,,70
7654,1,São Paulo,Luciano da Rocha Neves,74,,74
7654,1,São Paulo,Jonathan Calleri,19,,19
7654,1,São Paulo,Jonathan Calleri,52,,52
7655,1,Juventude,Renan Victor da Silva,30,Gol Contra,30
7655,1,Red Bull Bragantino,Thalisson Kelven,89,Gol Contra,89
7655,1,Juventude,Óscar Ruiz,69,,69
7655,1,Red Bull Bragantino,Miguel Silveira,12,,12
7656,2,Goiás,Pedro Raúl,57,,57
7656,2,Palmeiras,Rony,90+6,,96
7658,2,Corinthians,Róger Guedes,55,,55
7658,2,Corinthians,Róger Guedes,9,,9
7658,2,Corinthians,Róger Guedes,25,,25
7657,2,América Mineiro,Pedrinho,89,,89
7657,2,Juventude,Rômulo Zwarg,84,,84
7657,2,América Mineiro,Iago Maidana,65,,65
7657,2,América Mineiro,Iago Maidana,19,Penalty,19
7657,2,América Mineiro,Felipe Azevedo,25,,25
7659,2,Fluminense,Paulo Marcos de Jesus Ribeiro,90+2,Gol Contra,92
7660,2,Santos,Henrique Adriano Buss,32,Gol Contra,32
7660,2,Santos,Léo Baptistão,12,,12
7660,2,Coritiba,Léo Gamalho,28,Penalty,28
7661,2,Flamengo,Giorgian De Arrascaeta,72,,72
7661,2,São Paulo,Jonathan Calleri,41,,41
7661,2,Flamengo,Gabriel Barbosa Almeida,25,,25
7661,2,Flamengo,Mauricio Isla,69,,69
7662,2,Atlético Mineiro,Matías Zaracho,49,,49
7663,2,Internacional,Alexandre Alemão,90,,90
7663,2,Fortaleza,Yago Pikachu,45+6,Penalty,51
7663,2,Internacional,Andrés D'Alessandro,45+7,,52
7664,2,Red Bull Bragantino,Léo Ortiz,59,,59
7664,2,Red Bull Bragantino,Ytalo José dos Santos,19,,19
7664,2,Red Bull Bragantino,Natan Bernardo de Souza,26,,26
7664,2,Red Bull Bragantino,Marcos Vinicios,30,,30
7665,2,Ceará,Lima,43,,43
7665,2,Botafogo,Erison Danilo de Souza,80,Penalty,80
7665,2,Botafogo,João Victor Santos Sá,18,,18
7665,2,Botafogo,Erison Danilo de Souza,60,,60
7676,3,Red Bull Bragantino,Alerrandro Barra Mansa Realino de Souza,1,,1
7676,3,São Paulo,Eder Citadin Martins,70,,70
7677,3,Athletico Paranaense,David Terans,32,Penalty,32
7678,3,Palmeiras,Gustavo Gómez,14,,14
7678,3,Palmeiras,Rony,19,,19
7678,3,Palmeiras,Eduardo Pereira Rodrigues,71,,71
7679,3,Internacional,Alexandre Alemão,54,,54
7680,3,Atlético Mineiro,Jefferson Savarino,23,,23
7680,3,Atlético Mineiro,Jefferson Savarino,36,,36
7680,3,Coritiba,Igor Paixão,62,,62
7680,3,Coritiba,Adrián Emmanuel Martínez,78,,78
7681,3,Santos,Marcos Leonardo Santos Almeida,29,,29
7681,3,Santos,Vinicius Zanocelo,51,,51
7681,3,Santos,Vinicius Zanocelo,78,,78
7682,3,Cuiabá,Elton Rodrigues Brandão,84,Penalty,84
7683,3,Botafogo,Leandro Barcia Montero,90+6,Gol Contra,96
7683,3,Atlético Goianiense,Marlon Freitas,51,,51
7684,3,Avaí,Morato,4,,4
7684,3,Avaí,Muriqui,62,Penalty,62
7684,3,Avaí,Bissoli,51,,51
7684,3,Goiás,Élvis Vieira Araújo,88,Penalty,88
7684,3,Goiás,Pedro Raúl,76,,76
7668,4,América Mineiro,Juan Pablo Ramírez Velásquez,75,,75
7667,4,Red Bull Bragantino,Ytalo José dos Santos,17,,17
7669,4,Atlético Mineiro,Eduardo Vargas,56,,56
7669,4,Goiás,Apodi,53,,53
7669,4,Goiás,Élvis Vieira Araújo,80,Penalty,80
7669,4,Atlético Mineiro,Hulk,39,,39
7670,4,Cuiabá,Rodrigo Eduardo Costa Marinho,82,,82
7670,4,Atlético Goianiense,Jorginho,45,,45
7671,4,Juventude,Isidro Pitta,64,,64
7671,4,Botafogo,Diego Gonçalves,83,Penalty,83
7672,4,Corinthians,Matheus Jussa,53,Gol Contra,53
7673,4,Coritiba,Léo Gamalho,90+5,,95
7673,4,Coritiba,Léo Gamalho,53,Penalty,53
7673,4,Coritiba,Andrey,61,,61
7673,4,Fluminense,Paulo Henrique Ganso,19,,19
7673,4,Fluminense,Paulo Henrique Ganso,36,,36
7675,4,São Paulo,Jonathan Calleri,10,,10
7675,4,Santos,Marcos Leonardo Santos Almeida,45+1,,46
7675,4,São Paulo,Luciano da Rocha Neves,82,Penalty,82
7686,5,Atlético Mineiro,Ignacio Fernández,69,,69
7686,5,América Mineiro,Raúl Cáceres,81,,81
7686,5,América Mineiro,Iago Maidana,7,Penalty,7
7687,5,Athletico Paranaense,Abner Vinícius,49,,49
7688,5,Botafogo,Erison Danilo de Souza,51,,51
7689,5,Palmeiras,Eduardo Pereira Rodrigues,72,,72
7689,5,Fluminense,Germán Cano,83,,83
7690,5,Goiás,Élvis Vieira Araújo,1,,1
7691,5,Corinthians,Renato Augusto,54,,54
7692,5,Santos,Léo Baptistão,3,,3
7692,5,Cuiabá,Alesson,11,,11
7692,5,Santos,Marcos Leonardo Santos Almeida,37,,37
7692,5,Santos,Bryan Angulo,76,,76
7692,5,Santos,Rwan Philipe Rodrigues de Souza Cruz,78,,78
7694,5,São Paulo,Luciano da Rocha Neves,57,,57
7694,5,Fortaleza,Yago Pikachu,69,,69
7693,5,Juventude,Óscar Ruiz,90+3,,93
7693,5,Internacional,Vitão,47,,47
7695,5,Avaí,Muriqui,73,Penalty,73
7695,5,Coritiba,Igor Paixão,52,,52
7695,5,Avaí,Bissoli,62,Penalty,62
7696,7,Red Bull Bragantino,Ytalo José dos Santos,13,,13
7696,7,Atlético Mineiro,Ignacio Fernández,66,,66
7706,6,Palmeiras,Raphael Cavalcante Veiga,90+9,Penalty,99
7706,6,Palmeiras,Danilo,30,,30
7707,6,Flamengo,Willian Arão,7,,7
7707,6,Flamengo,Willian Arão,38,,38
7707,6,Ceará,Stiven Mendoza,26,,26
7707,6,Ceará,Nino Paraíba,90+1,,91
7709,6,Atlético Mineiro,Hulk,72,,72
7709,6,Atlético Mineiro,Marlon Freitas,14,Gol Contra,14
7708,6,Corinthians,Raul Gustavo Pereira Bicalho,30,,30
7708,6,Corinthians,Jô,64,,64
7708,6,Internacional,Alan Patrick,25,,25
7708,6,Internacional,Wanderson,44,,44
7710,6,Fluminense,Germán Cano,78,,78
7710,6,Athletico Paranaense,Matheus Felipe Santos Nascimento,90+1,,91
7710,6,Fluminense,Germán Cano,8,,8
7711,6,Cuiabá,Jenison de Jesus Brito e Brito,33,,33
7711,6,São Paulo,Jonathan Calleri,66,Penalty,66
7711,6,São Paulo,Nikão,82,,82
7712,6,Coritiba,Andrey,45+2,,47
7713,6,Botafogo,Daniel Borges,90+4,,94
7713,6,Fortaleza,Moisés Vieira da Veiga,14,,14
7713,6,Botafogo,Erison Danilo de Souza,42,,42
7713,6,Botafogo,Patrick de Paula,89,,89
7714,6,Juventude,Vitor Mendes,70,,70
7714,6,Avaí,Bissoli,27,,27
7714,6,Juventude,Óscar Ruiz,25,,25
7715,6,Goiás,Élvis Vieira Araújo,19,Penalty,19
7697,7,Atlético Goianiense,Jorginho,45+2,,47
7697,7,Atlético Goianiense,Airton,90,,90
7698,7,Flamengo,Pedro,17,,17
7700,7,Palmeiras,Rony,31,,31
7700,7,Palmeiras,Gabriel Menino,90+2,,92
7700,7,Palmeiras,José Rafael Vivian,9,,9
7701,7,Internacional,Carlos de Pena,83,Penalty,83
7701,7,Cuiabá,Valdívia,50,,50
7702,7,Botafogo,Erison Danilo de Souza,86,,86
7702,7,América Mineiro,Aloísio dos Santos Gonçalves,38,,38
7704,7,Fluminense,Luiz Henrique,9,,9
7703,7,Corinthians,Adson,80,,80
7703,7,São Paulo,Jonathan Calleri,45+6,,51
7705,7,Athletico Paranaense,David Terans,44,,44
7705,7,Athletico Paranaense,David Terans,25,Penalty,25
7705,7,Avaí,William Pottker,51,Penalty,51
7716,8,Goiás,Nicolas Godinho Johann,74,,74
7716,8,Red Bull Bragantino,Artur Victor Guimarães,40,,40
7717,8,São Paulo,Rodrigo Nestor,42,,42
7717,8,Ceará,Cléber,37,,37
7717,8,Ceará,Stiven Mendoza,71,,71
7717,8,São Paulo,Jonathan Calleri,8,,8
7718,8,Juventude,Vitor Gabriel,49,,49
7718,8,Fortaleza,José Welison,65,,65
7720,8,Palmeiras,Gustavo Gómez,80,,80
7719,8,Coritiba,Igor Paixão,29,,29
7721,8,Athletico Paranaense,Vitor Roque,85,,85
7722,8,Corinthians,Gustavo Mosquito,82,,82
7722,8,América Mineiro,Aloísio dos Santos Gonçalves,67,,67
7723,8,Flamengo,Gabriel Barbosa Almeida,57,,57
7723,8,Fluminense,Germán Cano,10,,10
7723,8,Flamengo,Andreas Pereira,34,,34
7724,8,Atlético Mineiro,Hulk,53,,53
7724,8,Atlético Mineiro,Eduardo Sasha,66,,66
7724,8,Avaí,Morato,41,,41
7725,8,Internacional,Wanderson,12,,12
7725,8,Atlético Goianiense,Diego Churín,79,,79
7685,3,Ceará,Cléber,45+11,,56
7726,9,Cuiabá,André Felipe Ribeiro de Souza,42,,42
7726,9,América Mineiro,Alexandre Egea,25,,25
7726,9,América Mineiro,Felipe Azevedo,53,,53
7728,9,Ceará,Stiven Mendoza,37,,37
7728,9,Coritiba,Adrián Emmanuel Martínez,85,,85
7727,9,Athletico Paranaense,Léo Baptistão,56,Gol Contra,56
7727,9,Athletico Paranaense,Pablo Felipe Teixeira,43,,43
7727,9,Santos,Marcos Leonardo Santos Almeida,12,,12
7727,9,Santos,Marcos Leonardo Santos Almeida,64,,64
7729,9,Avaí,Muriqui,67,,67
7729,9,São Paulo,Reinaldo Manoel da Silva,45+4,Penalty,49
7730,9,Corinthians,Gustavo Mantuan,33,,33
7731,9,Juventude,Luccas Claro,32,Gol Contra,32
7732,9,Flamengo,Éverton Ribeiro,45+5,,50
7732,9,Fortaleza,Robson Fernandes,28,,28
7732,9,Fortaleza,Hércules,90+2,,92
7734,9,Internacional,Carlos de Pena,90+10,Penalty,100
7734,9,Internacional,Johnny Cardoso,90+2,,92
7735,9,Botafogo,Víctor Cuesta,45+1,,46
7735,9,Goiás,Pedro Raúl,73,,73
7735,9,Goiás,Pedro Raúl,84,,84
7736,10,Cuiabá,Uendel Pereira Gonçalves,36,,36
7737,10,Ceará,Stiven Mendoza,22,,22
7737,10,Ceará,Stiven Mendoza,55,,55
7738,10,Athletico Paranaense,David Terans,63,,63
7738,10,Athletico Paranaense,Vitor Bueno,90+6,,96
7738,10,Juventude,Jadson,38,,38
7738,10,Athletico Paranaense,Pablo Felipe Teixeira,45+2,,47
7739,10,Avaí,Bissoli,43,,43
7739,10,Atlético Goianiense,Gabriel Baralhas,34,,34
7739,10,Atlético Goianiense,Wellington Rato,90+2,,92
7740,10,Red Bull Bragantino,Luan Cândido,17,,17
7741,10,Fluminense,Germán Cano,58,,58
7741,10,Atlético Mineiro,Jair Rodrigues Júnior,45+4,,49
7741,10,Fluminense,Samuel Xavier,37,,37
7741,10,Atlético Mineiro,Eduardo Sasha,53,,53
7741,10,Fluminense,Jhon Arias,18,,18
7741,10,Fluminense,Luiz Henrique,63,,63
7741,10,Fluminense,Germán Cano,29,,29
7741,10,Atlético Mineiro,Hulk,35,,35
7742,10,Santos,Lucas Braga Ribeiro,63,,63
7742,10,Internacional,Bruno Méndez,71,,71
7743,10,Palmeiras,Rony,11,,11
7743,10,Palmeiras,Rony,33,,33
7743,10,Palmeiras,Gustavo Scarpa,18,,18
7743,10,Palmeiras,Wesley Ribeiro Silva,87,,87
7744,10,Coritiba,Alef Manga,59,,59
7744,10,São Paulo,Jonathan Calleri,4,,4
7745,10,Fortaleza,Yago Pikachu,13,,13
7745,10,Goiás,Pedro Raúl,86,,86
7746,11,Corinthians,Adson,2,,2
7746,11,Corinthians,Gustavo Mantuan,84,,84
7747,11,Santos,Rwan Philipe Rodrigues de Souza Cruz,84,Penalty,84
7747,11,Atlético Mineiro,Sávio Moreira de Oliveira,6,,6
7749,11,Red Bull Bragantino,Artur Victor Guimarães,17,,17
7749,11,Cuiabá,André Felipe Ribeiro de Souza,45+6,Penalty,51
7748,11,Atlético Goianiense,Wellington Rato,45+1,,46
7748,11,Atlético Goianiense,Jefferson,35,,35
7750,11,Flamengo,Andreas Pereira,58,,58
7750,11,Internacional,Wanderson,1,,1
7750,11,Internacional,Wanderson,22,,22
7750,11,Internacional,Pedro Henrique Konzen,90+2,Penalty,92
7751,11,Goiás,Pedro Raúl,85,Penalty,85
7751,11,Ceará,Stiven Mendoza,9,,9
7752,11,São Paulo,Patrick,34,,34
7753,11,Palmeiras,Rony,63,,63
7753,11,Palmeiras,Eduardo Pereira Rodrigues,23,,23
7755,11,Avaí,Kevin Peterson dos Santos Silva,45+1,,46
7756,12,Santos,Marcos Leonardo Santos Almeida,77,,77
7756,12,Juventude,Ricardo Bueno,26,,26
7756,12,Santos,Eduardo,57,,57
7758,12,Red Bull Bragantino,Natan Bernardo de Souza,75,,75
7758,12,Red Bull Bragantino,Hyoran,7,,7
7758,12,Coritiba,Igor Paixão,51,,51
7758,12,Red Bull Bragantino,Hyoran,36,,36
7758,12,Coritiba,Adrián Emmanuel Martínez,90+2,,92
7758,12,Red Bull Bragantino,Artur Victor Guimarães,34,,34
7759,12,Internacional,Edenílson Andrade dos Santos,8,,8
7759,12,Internacional,Alan Patrick,47,,47
7759,12,Goiás,Da Silva,41,,41
7760,12,Flamengo,Ayrton Lucas Dantas de Medeiros,6,,6
7760,12,Flamengo,Gabriel Barbosa Almeida,79,,79
7761,12,Corinthians,Róger Guedes,5,,5
7761,12,Athletico Paranaense,David Terans,82,Penalty,82
7763,12,Botafogo,Kayque,61,,61
7764,12,Palmeiras,Gustavo Gómez,45+4,,49
7764,12,Palmeiras,Gustavo Scarpa,45,,45
7764,12,Atlético Goianiense,Luan Garcia Teixeira,28,Gol Contra,28
7764,12,Palmeiras,José Rafael Vivian,42,,42
7764,12,Atlético Goianiense,Diego Churín,79,,79
7764,12,Palmeiras,Gustavo Gómez,44,,44
7765,12,Fortaleza,Robson Fernandes,44,,44
7765,12,Fortaleza,Moisés Vieira da Veiga,65,,65
7765,12,Avaí,Bissoli,40,Penalty,40
7765,12,Avaí,Muriqui,33,,33
7765,12,Avaí,Bissoli,70,Penalty,70
7767,13,Red Bull Bragantino,Hyoran,45+1,,46
7767,13,Red Bull Bragantino,Luan Cândido,71,,71
7767,13,Santos,Léo Baptistão,17,,17
7767,13,Santos,Léo Baptistão,36,,36
7768,13,Atlético Mineiro,Ignacio Fernández,35,,35
7768,13,Atlético Mineiro,Ademir,85,,85
7769,13,Athletico Paranaense,Khellven,90+10,Penalty,100
7770,13,Corinthians,Fábio Santos,34,Penalty,34
7771,13,Internacional,Fabricio Bustos,14,,14
7771,13,Botafogo,Vinícius Lopes,19,,19
7771,13,Botafogo,Erison Danilo de Souza,59,,59
7771,13,Internacional,Edenílson Andrade dos Santos,9,Penalty,9
7771,13,Botafogo,Hugo,90+11,,101
7772,13,Fortaleza,Yago Pikachu,43,,43
7773,13,Juventude,Rodrigo Alves Soares,23,,23
7773,13,Atlético Goianiense,Airton,59,,59
7773,13,Atlético Goianiense,Wellington Rato,63,,63
7773,13,Atlético Goianiense,Léo Pereira,86,,86
7774,13,Fluminense,Germán Cano,5,,5
7774,13,Fluminense,Matheus Martins,72,,72
7775,13,Palmeiras,Gustavo Gómez,90,,90
7775,13,Palmeiras,Murilo Cerqueira,90+6,,96
7775,13,São Paulo,Patrick,17,,17
7776,14,Internacional,Alexandre Alemão,54,,54
7776,14,Internacional,Taison,19,,19
7776,14,Internacional,Edenílson Andrade dos Santos,42,,42
7777,14,Athletico Paranaense,Hugo Moura,67,,67
7777,14,Athletico Paranaense,Erick Luis Conrado Carvalho,5,,5
7777,14,Red Bull Bragantino,Alerrandro Barra Mansa Realino de Souza,79,,79
7777,14,Athletico Paranaense,Luis Manuel Orejuela,16,,16
7777,14,Athletico Paranaense,Rômulo José Cardoso da Cruz,23,,23
