partida_id,rodada,clube,cartao,atleta,num_camisa,posicao,minuto,minuto_numerico
7975,33,Atlético Mineiro,Amarelo,Jemerson de Jesus Nascimento,34.0,Zagueiro,33,33
7975,33,Fortaleza,Amarelo,Thiago Galhardo,91.0,Atacante,83,83
7975,33,Fortaleza,Amarelo,Cristian Chagas Tarouco,4.0,Zagueiro,33,33
7976,34,Flamengo,Amarelo,Mário Sérgio Santos Costa,31.0,Atacante,79,79
7976,34,Santos,Amarelo,Alex,31.0,Zagueiro,90+8,98
7976,34,Santos,Amarelo,Madson,13.0,Zagueiro,84,84
7976,34,Flamengo,Amarelo,Léo Pereira,4.0,Zagueiro,80,80
7976,34,Flamengo,Amarelo,Erick Pulgar,5.0,Meio-campo,70,70
7976,34,Santos,Amarelo,Guilherme Camacho,29.0,Meio-campo,90+3,93
7976,34,Santos,Amarelo,Rodrigo Fernández,14.0,Meio-campo,44,44
7977,34,Athletico Paranaense,Vermelho,Tomás Cuello,28.0,Meio-campo,60,60
7977,34,Athletico Paranaense,Amarelo,Pablo Felipe Teixeira,92.0,Atacante,54,54
7977,34,Athletico Paranaense,Amarelo,Rômulo José Cardoso da Cruz,35.0,Meio-campo,8,8
7977,34,Palmeiras,Amarelo,Gustavo Scarpa,14.0,Meio-campo,77,77
7977,34,Palmeiras,Amarelo,Murilo Cerqueira,26.0,Zagueiro,53,53
7977,34,Athletico Paranaense,Amarelo,Bryan García,30.0,Meio-campo,47,47
7977,34,Palmeiras,Amarelo,Joaquín Piquerez,22.0,Zagueiro,90,90
7977,34,Palmeiras,Amarelo,Gustavo Garcia,32.0,Zagueiro,77,77
7977,34,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,10,10
7978,34,Botafogo,Amarelo,Gabriel Appelt Pires,14.0,Meio-campo,34,34
7978,34,Red Bull Bragantino,Amarelo,Gabriel Novaes,35.0,Atacante,90+6,96
7978,34,Red Bull Bragantino,Amarelo,Kevin Lomónaco,14.0,Zagueiro,28,28
7978,34,Red Bull Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,90+6,96
7978,34,Red Bull Bragantino,Amarelo,Werik Popó,45.0,Atacante,70,70
7980,34,Ceará,Amarelo,Luiz Otávio,13.0,Zagueiro,75,75
7980,34,Ceará,Amarelo,Geovane,21.0,Meio-campo,45+1,46
7981,34,Goiás,Amarelo,Auremir Evangelista dos Santos,5.0,Meio-campo,68,68
7981,34,América Mineiro,Amarelo,Patric Cabral Lalau,2.0,Zagueiro,90+7,97
7981,34,América Mineiro,Amarelo,Matheus Leonardo Sales Cardoso,7.0,Meio-campo,50,50
7981,34,Goiás,Amarelo,Magno Jose da Silva,2.0,Zagueiro,45,45
7981,34,América Mineiro,Amarelo,Aloísio dos Santos Gonçalves,99.0,Atacante,89,89
7979,34,Corinthians,Amarelo,Ramiro,17.0,Meio-campo,43,43
7979,34,Fluminense,Amarelo,Germán Cano,14.0,Atacante,61,61
7979,34,Corinthians,Amarelo,Fagner,23.0,Zagueiro,59,59
7979,34,Fluminense,Amarelo,Felipe Melo,52.0,Meio-campo,62,62
7979,34,Fluminense,Amarelo,Samuel Xavier,2.0,Zagueiro,58,58
7982,34,Coritiba,Amarelo,Gabriel Boschilia,35.0,Meio-campo,65,65
7982,34,Coritiba,Vermelho,Guillermo De Los Santos,5.0,Zagueiro,87,87
7982,34,Fortaleza,Amarelo,Lucas Rafael Araújo Lima,13.0,Meio-campo,26,26
7983,34,Atlético Goianiense,Vermelho,Airton,7.0,Atacante,90+7,97
7983,34,São Paulo,Amarelo,Patrick,88.0,Meio-campo,37,37
7983,34,Atlético Goianiense,Amarelo,Edson,2.0,Zagueiro,82,82
7983,34,Atlético Goianiense,Amarelo,Wanderson,3.0,Zagueiro,23,23
7983,34,São Paulo,Amarelo,Luan Vinícius da Silva Santos,8.0,Meio-campo,90+6,96
7983,34,Atlético Goianiense,Amarelo,Léo Pereira,19.0,Atacante,90,90
7983,34,Atlético Goianiense,Amarelo,Willian Maranhão,5.0,Meio-campo,64,64
7984,34,Atlético Mineiro,Amarelo,Ignacio Fernández,26.0,Meio-campo,76,76
7984,34,Atlético Mineiro,Amarelo,Junior Alonso,3.0,Zagueiro,90+1,91
7984,34,Juventude,Amarelo,Jean Carlos de Souza Irmer,5.0,Meio-campo,90+2,92
7985,34,Cuiabá,Amarelo,André Luis,9.0,Atacante,89,89
7985,34,Avaí,Amarelo,Bruno César Pereira da Silva,8.0,Meio-campo,84,84
7965,32,Goiás,Amarelo,Yan Souto,13.0,Zagueiro,9,9
7965,32,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,4.0,Zagueiro,72,72
7965,32,Goiás,Amarelo,Lucas Halter,25.0,Zagueiro,49,49
7965,32,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,90+5,95
7965,32,Corinthians,Amarelo,Lucas Piton,6.0,Zagueiro,43,43
7986,35,Ceará,Amarelo,David Ricardo Loiola da Silva,23.0,Zagueiro,77,77
7986,35,Fluminense,Amarelo,Cris Silva,15.0,Zagueiro,63,63
7986,35,Ceará,Vermelho,Cléber,89.0,Atacante,57,57
7986,35,Ceará,Amarelo,Cléber,89.0,Atacante,48,48
7986,35,Fluminense,Amarelo,Germán Cano,14.0,Atacante,45,45
7987,35,Botafogo,Amarelo,Luis Henrique,99.0,Atacante,77,77
7987,35,Cuiabá,Amarelo,Joaquim Henrique Pereira Silva,2.0,Zagueiro,75,75
7988,35,São Paulo,Amarelo,Rodrigo Nestor,25.0,Meio-campo,34,34
7988,35,São Paulo,Amarelo,Pablo Maia,29.0,Meio-campo,23,23
7988,35,Atlético Mineiro,Amarelo,Cristian Pavón,30.0,Atacante,62,62
7988,35,Atlético Mineiro,Amarelo,Jair Rodrigues Júnior,8.0,Meio-campo,40,40
7988,35,São Paulo,Amarelo,Welington,34.0,Meio-campo,24,24
7988,35,Atlético Mineiro,Amarelo,Éverson Felipe Marques Pires,22.0,Goleiro,90+5,95
7988,35,Atlético Mineiro,Amarelo,Jemerson de Jesus Nascimento,34.0,Zagueiro,61,61
7988,35,Atlético Mineiro,Amarelo,Guga,2.0,Zagueiro,27,27
7989,35,Athletico Paranaense,Amarelo,Abner Vinícius,16.0,Zagueiro,90+5,95
7989,35,Goiás,Amarelo,Yan Souto,13.0,Zagueiro,12,12
7989,35,Athletico Paranaense,Amarelo,Fernandinho,5.0,Meio-campo,42,42
7993,35,Atlético Goianiense,Amarelo,Diego Churín,9.0,Atacante,60,60
7993,35,Santos,Amarelo,Sandry Roberto,6.0,Meio-campo,90+5,95
7993,35,Atlético Goianiense,Amarelo,Jefferson,6.0,Zagueiro,73,73
7993,35,Atlético Goianiense,Amarelo,Gabriel Baralhas,5.0,Meio-campo,45+2,47
7993,35,Santos,Amarelo,Carlos Sánchez,7.0,Meio-campo,61,61
7991,35,Juventude,Amarelo,Thalisson Kelven,4.0,Zagueiro,27,27
7991,35,Coritiba,Amarelo,Régis,78.0,Meio-campo,90+4,94
7991,35,Coritiba,Amarelo,Alef Manga,11.0,Meio-campo,30,30
7991,35,Juventude,Amarelo,Jadson,16.0,Meio-campo,88,88
7991,35,Juventude,Amarelo,Capixaba,7.0,Meio-campo,5,5
7991,35,Coritiba,Amarelo,Léo Gamalho,9.0,Atacante,68,68
7991,35,Coritiba,Amarelo,Luciano Castán,4.0,Zagueiro,3,3
7992,35,Avaí,Amarelo,Nonoca,5.0,Meio-campo,62,62
7992,35,Red Bull Bragantino,Amarelo,Carlos Eduardo Ferreira de Souza,28.0,Atacante,51,51
7992,35,Avaí,Amarelo,Bissoli,77.0,Atacante,25,25
7995,35,Corinthians,Amarelo,Roni,29.0,Meio-campo,86,86
7994,35,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,90+1,91
7994,35,Palmeiras,Amarelo,Danilo,28.0,Meio-campo,22,22
7994,35,Palmeiras,Amarelo,Gustavo Scarpa,14.0,Meio-campo,33,33
7994,35,Fortaleza,Amarelo,Cristian Chagas Tarouco,4.0,Zagueiro,23,23
7997,36,São Paulo,Vermelho,Rafinha,13.0,Zagueiro,90+2,92
7997,36,Fluminense,Amarelo,Nino,33.0,Zagueiro,7,7
7997,36,São Paulo,Amarelo,Rafinha,13.0,Zagueiro,78,78
7996,36,Santos,Amarelo,Luiz Felipe,2.0,Zagueiro,67,67
7996,36,Santos,Amarelo,Vinicius Zanocelo,25.0,Meio-campo,90+4,94
7996,36,Santos,Amarelo,Rodrigo Fernández,14.0,Meio-campo,49,49
7998,36,Red Bull Bragantino,Amarelo,Werik Popó,45.0,Atacante,45+5,50
7998,36,Red Bull Bragantino,Amarelo,Artur Victor Guimarães,7.0,Meio-campo,44,44
7998,36,Red Bull Bragantino,Amarelo,Raul,23.0,Meio-campo,36,36
7998,36,América Mineiro,Amarelo,Alexandre Egea,30.0,Meio-campo,28,28
7998,36,Red Bull Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,45+2,47
7998,36,Red Bull Bragantino,Amarelo,Luan Cândido,36.0,Zagueiro,41,41
7998,36,Red Bull Bragantino,Amarelo,Kevin Lomónaco,14.0,Zagueiro,24,24
7998,36,América Mineiro,Amarelo,Ricardo Silva,45.0,Zagueiro,17,17
7999,36,Goiás,Amarelo,Hugo,66.0,Zagueiro,79,79
7999,36,Goiás,Amarelo,Auremir Evangelista dos Santos,5.0,Meio-campo,63,63
7999,36,Juventude,Amarelo,Vitor Gabriel,63.0,Atacante,83,83
7999,36,Juventude,Amarelo,Jean Carlos de Souza Irmer,5.0,Meio-campo,42,42
7999,36,Juventude,Amarelo,Paulo Miranda,28.0,Zagueiro,5,5
7999,36,Goiás,Amarelo,Luan Dias,99.0,Atacante,67,67
7999,36,Goiás,Amarelo,Diego,20.0,Zagueiro,37,37
7999,36,Juventude,Amarelo,Cesar,31.0,Goleiro,82,82
7999,36,Juventude,Amarelo,Felipe Pires,19.0,Meio-campo,35,35
7999,36,Juventude,Amarelo,Onitlasi Júnior de Moraes Rodrigues,20.0,Zagueiro,5,5
8000,36,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,81,81
8000,36,Corinthians,Amarelo,Fagner,23.0,Zagueiro,44,44
8000,36,Ceará,Amarelo,Zé Roberto,22.0,Atacante,87,87
8000,36,Ceará,Amarelo,Vinícius,29.0,Meio-campo,49,49
8000,36,Corinthians,Amarelo,Robert Renan,30.0,Zagueiro,81,81
8000,36,Corinthians,Amarelo,Du Queiroz,37.0,Meio-campo,41,41
8000,36,Ceará,Amarelo,Nino Paraíba,2.0,Zagueiro,76,76
8000,36,Ceará,Amarelo,Richard Candido Coelho,25.0,Meio-campo,45+2,47
8001,36,Athletico Paranaense,Amarelo,Fernandinho,5.0,Meio-campo,90+7,97
8001,36,Athletico Paranaense,Vermelho,Thiago Heleno,44.0,Zagueiro,90+1,91
8002,36,Atlético Goianiense,Vermelho,Luiz Fernando Moraes dos Santos,9.0,Atacante,75,75
8002,36,Fortaleza,Amarelo,Marcelo da Conceição Benevenuto Malaquias,5.0,Zagueiro,78,78
8002,36,Atlético Goianiense,Amarelo,Luiz Fernando Moraes dos Santos,9.0,Atacante,75,75
8002,36,Atlético Goianiense,Amarelo,Jefferson,6.0,Zagueiro,56,56
8002,36,Fortaleza,Amarelo,Juninho Capixaba,29.0,Zagueiro,90+5,95
8002,36,Atlético Goianiense,Amarelo,Léo Pereira,20.0,Atacante,89,89
8002,36,Atlético Goianiense,Amarelo,Edson,15.0,Meio-campo,56,56
8002,36,Atlético Goianiense,Amarelo,Willian Maranhão,5.0,Meio-campo,20,20
8003,36,Coritiba,Amarelo,Matías Galarza,15.0,Meio-campo,7,7
8003,36,Flamengo,Amarelo,Matheuzinho,34.0,Zagueiro,72,72
8003,36,Coritiba,Amarelo,Alef Manga,11.0,Meio-campo,86,86
8003,36,Coritiba,Amarelo,Régis,78.0,Meio-campo,80,80
8003,36,Flamengo,Amarelo,Mário Sérgio Santos Costa,31.0,Atacante,80,80
8003,36,Flamengo,Amarelo,João Gomes,35.0,Meio-campo,44,44
8003,36,Coritiba,Amarelo,Léo Gamalho,9.0,Atacante,83,83
8003,36,Coritiba,Amarelo,Matheus Cadorini,99.0,Atacante,62,62
8004,36,Cuiabá,Amarelo,André Luis,11.0,Atacante,63,63
8004,36,Cuiabá,Amarelo,Marllon Borges,4.0,Zagueiro,40,40
8005,36,Atlético Mineiro,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,80,80
8005,36,Botafogo,Amarelo,João Victor Santos Sá,29.0,Meio-campo,90+5,95
8005,36,Botafogo,Amarelo,Lucas Perri,12.0,Goleiro,69,69
8005,36,Botafogo,Amarelo,Fernando Marçal,21.0,Meio-campo,45+2,47
8005,36,Atlético Mineiro,Amarelo,Réver,4.0,Zagueiro,45+2,47
8005,36,Botafogo,Amarelo,Gabriel Appelt Pires,14.0,Meio-campo,90+5,95
8005,36,Botafogo,Amarelo,Patrick de Paula,8.0,Meio-campo,45+5,50
8006,37,São Paulo,Amarelo,André Anderson,28.0,Meio-campo,81,81
8006,37,São Paulo,Amarelo,Rodrigo Nestor,25.0,Meio-campo,24,24
8006,37,Internacional,Amarelo,Vitão,44.0,Zagueiro,64,64
8006,37,Internacional,Amarelo,Rodrigo Moledo,4.0,Zagueiro,41,41
8006,37,São Paulo,Amarelo,Patrick,88.0,Meio-campo,90+7,97
8006,37,São Paulo,Amarelo,Luizão,32.0,Zagueiro,45,45
8006,37,Internacional,Amarelo,Alexandre Alemão,35.0,Atacante,66,66
8006,37,Internacional,Amarelo,David Corrêa da Fonseca,17.0,Atacante,57,57
8006,37,Internacional,Amarelo,Alan Patrick,10.0,Meio-campo,6,6
8008,37,Goiás,Vermelho,Fellipe Bastos,8.0,Meio-campo,87,87
8008,37,Fluminense,Amarelo,Samuel Xavier,2.0,Zagueiro,49,49
8008,37,Goiás,Amarelo,Dada,27.0,Meio-campo,45+2,47
8008,37,Goiás,Vermelho,Dada,27.0,Meio-campo,51,51
8008,37,Fluminense,Amarelo,Wellington Aparecido Martins,5.0,Meio-campo,84,84
8008,37,Fluminense,Amarelo,Paulo Henrique Ganso,10.0,Meio-campo,45+2,47
8008,37,Goiás,Amarelo,Pedro Raúl,11.0,Atacante,45,45
8007,37,Coritiba,Amarelo,Bruno Gomes,32.0,Meio-campo,90+2,92
8007,37,Coritiba,Amarelo,Rafael Lucas Cardoso dos Santos,36.0,Zagueiro,61,61
8007,37,Corinthians,Amarelo,Yuri Alberto,9.0,Atacante,90+3,93
8007,37,Corinthians,Amarelo,Cássio Ramos,12.0,Goleiro,37,37
8007,37,Corinthians,Amarelo,Róger Guedes,10.0,Meio-campo,9,9
8007,37,Corinthians,Vermelho,Bruno Méndez,25.0,Zagueiro,38,38
8007,37,Coritiba,Amarelo,Jhon Chancellor,41.0,Zagueiro,86,86
8007,37,Coritiba,Amarelo,Gabriel Vasconcellos Ferreira,1.0,Goleiro,25,25
8007,37,Corinthians,Amarelo,Mateus Vital,21.0,Meio-campo,53,53
8007,37,Corinthians,Amarelo,Fausto Vera,33.0,Meio-campo,36,36
8009,37,Avaí,Amarelo,Mateus Ferreira,48.0,Meio-campo,90+2,92
8009,37,Avaí,Amarelo,Vitinho,87.0,Atacante,37,37
8009,37,Ceará,Amarelo,Erick,11.0,Atacante,89,89
8009,37,Ceará,Amarelo,Richardson Fernandes dos Santos,7.0,Meio-campo,75,75
8009,37,Ceará,Amarelo,Luiz Otávio,13.0,Zagueiro,23,23
8009,37,Avaí,Amarelo,Marcio Antonio de Sousa Junior,19.0,Meio-campo,47,47
8009,37,Avaí,Amarelo,Pablo Dyego,27.0,Meio-campo,37,37
8009,37,Ceará,Amarelo,David Ricardo Loiola da Silva,23.0,Zagueiro,81,81
8009,37,Ceará,Amarelo,Richard Candido Coelho,25.0,Meio-campo,51,51
8010,37,Red Bull Bragantino,Amarelo,Jadsom,5.0,Meio-campo,55,55
8010,37,Red Bull Bragantino,Amarelo,Werik Popó,45.0,Atacante,40,40
8010,37,Fortaleza,Amarelo,José Welison,17.0,Meio-campo,48,48
8010,37,Red Bull Bragantino,Amarelo,Marcos Vinicios,27.0,Meio-campo,44,44
8010,37,Red Bull Bragantino,Amarelo,Natan Bernardo de Souza,21.0,Zagueiro,15,15
8013,37,Atlético Goianiense,Amarelo,Gabriel Baralhas,8.0,Meio-campo,64,64
8011,37,Juventude,Amarelo,Paulo,96.0,Zagueiro,90+4,94
8011,37,Juventude,Amarelo,Jean Carlos de Souza Irmer,5.0,Meio-campo,69,69
8011,37,Juventude,Amarelo,Jadson,16.0,Meio-campo,31,31
8011,37,Juventude,Amarelo,Felipe Pires,19.0,Meio-campo,9,9
8011,37,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6.0,Zagueiro,39,39
8011,37,Juventude,Amarelo,Chico,23.0,Meio-campo,78,78
8011,37,Juventude,Amarelo,Vitor Mendes,34.0,Zagueiro,50,50
8011,37,Juventude,Amarelo,Capixaba,7.0,Atacante,29,29
8011,37,Flamengo,Amarelo,Matheus Lima,46.0,Atacante,82,82
8011,37,Flamengo,Amarelo,João Gomes,35.0,Meio-campo,8,8
8012,37,Palmeiras,Amarelo,Gustavo Gómez,15.0,Zagueiro,90+1,91
8012,37,Palmeiras,Amarelo,José Rafael Vivian,8.0,Meio-campo,68,68
8012,37,América Mineiro,Amarelo,Juninho,8.0,Meio-campo,42,42
8012,37,Palmeiras,Amarelo,Mayke,12.0,Zagueiro,84,84
8012,37,Palmeiras,Amarelo,Marcos Rocha,2.0,Zagueiro,48,48
8012,37,América Mineiro,Amarelo,Martín Benítez,28.0,Meio-campo,41,41
8015,37,Cuiabá,Amarelo,Denilson,8.0,Meio-campo,90+2,92
8015,37,Cuiabá,Amarelo,Igor Aquino da Silva,6.0,Zagueiro,57,57
8015,37,Atlético Mineiro,Amarelo,Keno,11.0,Meio-campo,68,68
8015,37,Cuiabá,Amarelo,Alan Empereur,3.0,Zagueiro,79,79
8015,37,Cuiabá,Amarelo,Deyverson,9.0,Atacante,28,28
8014,37,Santos,Vermelho,Eduardo,4.0,Zagueiro,90+3,93
8014,37,Botafogo,Amarelo,Gabriel Appelt Pires,14.0,Meio-campo,52,52
8014,37,Santos,Amarelo,Rodrigo Fernández,14.0,Meio-campo,48,48
8014,37,Santos,Amarelo,Gabriel Carabajal,5.0,Meio-campo,15,15
8014,37,Botafogo,Amarelo,Hugo,16.0,Zagueiro,68,68
8014,37,Santos,Amarelo,Guilherme Camacho,29.0,Meio-campo,56,56
8014,37,Santos,Amarelo,Eduardo,4.0,Zagueiro,31,31
8016,38,Avaí,Amarelo,Nonoca,5.0,Meio-campo,45,45
8017,38,Botafogo,Amarelo,Júnior Santos,37.0,Meio-campo,50,50
8017,38,Athletico Paranaense,Amarelo,Erick Luis Conrado Carvalho,26.0,Meio-campo,61,61
8018,38,Ceará,Amarelo,Cléber,89.0,Atacante,57,57
8018,38,Ceará,Amarelo,Richardson Fernandes dos Santos,7.0,Meio-campo,27,27
8018,38,Juventude,Amarelo,Guilherme Parede,77.0,Atacante,74,74
8018,38,Juventude,Amarelo,Pará,26.0,Meio-campo,25,25
8018,38,Ceará,Amarelo,Erick,11.0,Meio-campo,83,83
8018,38,Ceará,Amarelo,Marcos Victor,44.0,Zagueiro,28,28
8018,38,Juventude,Amarelo,Lucas Pereira Ramires Constante,25.0,Zagueiro,88,88
8018,38,Juventude,Amarelo,Onitlasi Júnior de Moraes Rodrigues,20.0,Meio-campo,74,74
8019,38,América Mineiro,Amarelo,Everaldo,37.0,Atacante,40,40
8019,38,Atlético Goianiense,Amarelo,Edson,15.0,Meio-campo,85,85
8019,38,Atlético Goianiense,Vermelho,Willian Maranhão,5.0,Meio-campo,39,39
8019,38,América Mineiro,Amarelo,Airton,12.0,Goleiro,90+6,96
8019,38,América Mineiro,Amarelo,Alexandre Egea,30.0,Meio-campo,35,35
8019,38,Atlético Goianiense,Amarelo,Jorginho,17.0,Meio-campo,59,59
8020,38,Santos,Amarelo,Rodrigo Fernández,14.0,Meio-campo,57,57
8020,38,Fortaleza,Amarelo,Cristian Chagas Tarouco,4.0,Zagueiro,58,58
8020,38,Fortaleza,Amarelo,Caio Alexandre,8.0,Meio-campo,86,86
8020,38,Fortaleza,Amarelo,José Welison,17.0,Meio-campo,48,48
8021,38,Coritiba,Vermelho,Alef Manga,11.0,Meio-campo,48,48
8021,38,Cuiabá,Amarelo,André Luis,11.0,Meio-campo,59,59
8021,38,Coritiba,Amarelo,Alef Manga,11.0,Meio-campo,47,47
8021,38,Coritiba,Amarelo,Fabrício Daniel de Souza,13.0,Meio-campo,11,11
8021,38,Coritiba,Amarelo,Willian Farias,8.0,Meio-campo,80,80
8021,38,Coritiba,Amarelo,Jesús Trindade,50.0,Meio-campo,24,24
8022,38,Red Bull Bragantino,Amarelo,Aderlan Silva,13.0,Zagueiro,58,58
8022,38,Fluminense,Amarelo,Yago Rocha,20.0,Meio-campo,45+4,49
8022,38,Red Bull Bragantino,Amarelo,Ramon Ramos Lima,6.0,Zagueiro,83,83
8022,38,Red Bull Bragantino,Amarelo,Alerrandro Barra Mansa Realino de Souza,9.0,Atacante,44,44
8022,38,Fluminense,Amarelo,André Trindade,7.0,Meio-campo,44,44
8023,38,Corinthians,Amarelo,Róger Guedes,10.0,Meio-campo,62,62
8023,38,Corinthians,Amarelo,Fábio Santos,26.0,Zagueiro,44,44
8023,38,Atlético Mineiro,Amarelo,Ignacio Fernández,26.0,Meio-campo,68,68
8023,38,Atlético Mineiro,Amarelo,Éverson Felipe Marques Pires,22.0,Goleiro,45+3,48
8023,38,Atlético Mineiro,Amarelo,Matías Zaracho,15.0,Meio-campo,38,38
8023,38,Corinthians,Amarelo,Maycon de Andrade Barberan,5.0,Meio-campo,52,52
8023,38,Atlético Mineiro,Amarelo,Eduardo Vargas,10.0,Atacante,81,81
8023,38,Atlético Mineiro,Amarelo,Allan Rodrigues de Souza,29.0,Meio-campo,48,48
8023,38,Atlético Mineiro,Amarelo,Jemerson de Jesus Nascimento,34.0,Zagueiro,45+2,47
8024,38,Internacional,Amarelo,Alexandre Alemão,35.0,Atacante,33,33
8024,38,Palmeiras,Amarelo,Endrick,16.0,Atacante,49,49
8024,38,Internacional,Amarelo,Lucas Ramos,37.0,Meio-campo,80,80
8024,38,Palmeiras,Amarelo,José Manuel Alberto López,18.0,Meio-campo,88,88
8024,38,Palmeiras,Amarelo,Eduard Atuesta,20.0,Meio-campo,23,23
8025,38,Goiás,Amarelo,Auremir Evangelista dos Santos,5.0,Meio-campo,63,63
8025,38,São Paulo,Amarelo,Giuliano Galoppo,14.0,Meio-campo,69,69
8025,38,Goiás,Amarelo,Magno Jose da Silva,2.0,Zagueiro,40,40
8026,1,Palmeiras,Amarelo,José Manuel Alberto López,18.0,Meio-campo,37,37
8026,1,Cuiabá,Amarelo,Mateusinho,98.0,Zagueiro,48,48
8026,1,Cuiabá,Amarelo,Deyverson,16.0,Atacante,6,6
8026,1,Cuiabá,Vermelho,Filipe Augusto Carvalho Souza,5.0,Meio-campo,57,57
8026,1,Palmeiras,Amarelo,Jhonatan dos Santos Rosa,40.0,Meio-campo,66,66
8026,1,Cuiabá,Amarelo,Filipe Augusto Carvalho Souza,5.0,Meio-campo,52,52
8026,1,Cuiabá,Amarelo,Jonathan Cafú,7.0,Meio-campo,45+4,49
8027,1,América Mineiro,Amarelo,Éder,33.0,Zagueiro,45+4,49
8027,1,Fluminense,Amarelo,John Kennedy,9.0,Atacante,45+1,46
8027,1,América Mineiro,Amarelo,Nino Paraíba,2.0,Zagueiro,48,48
8027,1,América Mineiro,Amarelo,Iago Maidana,3.0,Zagueiro,41,41
8027,1,Fluminense,Amarelo,Vitor Mendes,4.0,Zagueiro,40,40
8029,1,Red Bull Bragantino,Amarelo,Juninho Capixaba,29.0,Zagueiro,73,73
8029,1,Bahia,Amarelo,Vítor Jacaré,29.0,Meio-campo,22,22
8029,1,Red Bull Bragantino,Amarelo,Lucão,40.0,Goleiro,84,84
8029,1,Red Bull Bragantino,Amarelo,Jadsom,5.0,Meio-campo,41,41
8030,1,Athletico Paranaense,Amarelo,Pedro Henrique Ribeiro Gonçalves,34.0,Zagueiro,10,10
8030,1,Goiás,Amarelo,Bruno Melo,19.0,Zagueiro,83,83
8030,1,Athletico Paranaense,Amarelo,Pablo Felipe Teixeira,92.0,Atacante,90+3,93
8030,1,Goiás,Amarelo,Jhonny Lucas,77.0,Meio-campo,90+5,95
8030,1,Goiás,Amarelo,Sidimar Fernando Sigolini,4.0,Zagueiro,22,22
8031,1,Fortaleza,Amarelo,Emanuel Brítez,19.0,Zagueiro,90+8,98
8031,1,Internacional,Amarelo,Rodrigo Moledo,4.0,Zagueiro,90+10,100
8031,1,Fortaleza,Amarelo,Guilherme,29.0,Atacante,60,60
8028,1,Botafogo,Amarelo,Víctor Cuesta,15.0,Zagueiro,85,85
8028,1,Botafogo,Amarelo,Leonel Di Plácido,24.0,Zagueiro,45,45
8028,1,São Paulo,Amarelo,Jhegson Méndez,21.0,Meio-campo,8,8
8028,1,Botafogo,Amarelo,Carlos Eduardo de Oliveira Alves,33.0,Meio-campo,80,80
8028,1,São Paulo,Amarelo,Jonathan Calleri,9.0,Atacante,48,48
8032,1,Atlético Mineiro,Amarelo,Hulk,7.0,Atacante,81,81
8032,1,Atlético Mineiro,Amarelo,Otávio Henrique Passos Santos,5.0,Meio-campo,58,58
8032,1,Atlético Mineiro,Amarelo,Cristian Pavón,9.0,Atacante,38,38
8032,1,Vasco da Gama,Amarelo,Gabriel Pec,11.0,Atacante,79,79
8032,1,Vasco da Gama,Amarelo,Pedro Raul,9.0,Atacante,54,54
8032,1,Atlético Mineiro,Amarelo,Mauricio Lemos,28.0,Zagueiro,90+8,98
8032,1,Atlético Mineiro,Amarelo,Matías Zaracho,15.0,Meio-campo,68,68
8032,1,Atlético Mineiro,Amarelo,Renzo Saravia,26.0,Zagueiro,52,52
8032,1,Vasco da Gama,Amarelo,Rodrigo Alves de Holanda Santos,26.0,Meio-campo,90+8,98
8032,1,Vasco da Gama,Amarelo,Robson Bambu,30.0,Zagueiro,64,64
8032,1,Vasco da Gama,Amarelo,Andrey Santos,18.0,Meio-campo,51,51
8034,1,Flamengo,Amarelo,Mário Sérgio Santos Costa,31.0,Atacante,89,89
8034,1,Flamengo,Amarelo,Gabriel Barbosa,10.0,Atacante,17,17
8034,1,Coritiba,Amarelo,William Pottker,90.0,Atacante,31,31
8034,1,Flamengo,Amarelo,Fabrício Bruno,15.0,Zagueiro,80,80
8034,1,Coritiba,Amarelo,Zé Roberto,18.0,Atacante,90+4,94
8034,1,Coritiba,Amarelo,Júnior Urso,23.0,Meio-campo,23,23
8033,1,Cruzeiro,Amarelo,Oliveira,26.0,Zagueiro,85,85
8033,1,Corinthians,Amarelo,Róger Guedes,10.0,Meio-campo,89,89
8033,1,Corinthians,Amarelo,Roni,29.0,Meio-campo,45+2,47
8033,1,Cruzeiro,Amarelo,Nikão,10.0,Meio-campo,67,67
8033,1,Corinthians,Amarelo,Fagner,23.0,Zagueiro,75,75
8033,1,Corinthians,Amarelo,Fausto Vera,5.0,Meio-campo,45+1,46
8035,1,Santos,Vermelho,Yeferson Soteldo,10.0,Meio-campo,87,87
8035,1,Grêmio,Amarelo,Darlan Mendes,37.0,Meio-campo,83,83
8035,1,Grêmio,Amarelo,Vina,11.0,Meio-campo,30,30
8035,1,Santos,Amarelo,Douglas Moreira,19.0,Meio-campo,51,51
8035,1,Grêmio,Amarelo,Walter Kannemann,4.0,Zagueiro,80,80
8035,1,Santos,Amarelo,Yeferson Soteldo,10.0,Meio-campo,83,83
8035,1,Santos,Amarelo,Guilherme Camacho,29.0,Meio-campo,32,32
