partida_id,rodada,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado
5306,32,2015-10-25,19:30,Atlético Mineiro,Ponte Preta,4-2-3-1,4-2-3-1,L. Culpi,F. Moreira,Atlético Mineiro,Estádio Raimundo Sampaio,2,1,MG,SP
5307,33,2015-10-31,17:00,São Paulo,Sport,4-2-3-1,4-4-2,D. Ghidoni Junior,Falcao,São Paulo,Morumbi,3,0,SP,PE
5308,33,2015-10-31,19:31,Avaí,Cruzeiro,4-2-3-1,4-3-3,G. Kleina,L. Venker de Menezes,-,Ressacada,1,1,SC,MG
5309,33,2015-10-31,19:31,Ponte Preta,Joinville,4-2-3-1,4-3-2-1,F. Moreira,P. Lopes de Gusmão,Ponte Preta,Moisés Lucarelli,1,0,SP,SC
5310,33,2015-10-31,21:02,Coritiba,Figueirense,4-2-3-1,4-4-1-1,N. da Silveira Júnior,H. Coutinho,-,Couto Pereira,1,1,PR,SC
5313,33,2015-11-01,17:00,Grêmio,Flamengo,4-2-3-1,4-1-4-1,R. Machado Marques,O. de Oliveira Filho,Grêmio,Arena do Grêmio,2,0,RS,RJ
5314,33,2015-11-01,17:00,Atlético Mineiro,Corinthians,4-2-3-1,4-1-4-1,L. Culpi,A. Bacchi,Corinthians,Estádio Raimundo Sampaio,0,3,MG,SP
5311,33,2015-11-01,17:01,Chapecoense,Athletico Paranaense,4-2-3-1,4-2-3-1,A. Ferreira,C. Borges dos Santos,-,Arena Condá,0,0,SC,PR
5312,33,2015-11-01,17:01,Santos,Palmeiras,4-2-3-1,4-2-3-1,D. Silvestre Júnior,M. de Oliveira Santos,Santos,Estádio Urbano Caldeira,2,1,SP,SP
5315,33,2015-11-01,18:03,Vasco da Gama,Fluminense,4-4-1-1,4-2-3-1,J. de Amorim Campos,E. Baptista,Fluminense,Estádio Nilton Santos,0,1,RJ,RJ
5316,33,2015-11-01,19:30,Goiás,Internacional,4-2-3-1,4-2-3-1,D. Sérgio,A. Fucks,Goiás,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,RS
5317,34,2015-11-07,16:59,Internacional,Ponte Preta,4-2-3-1,4-2-3-1,A. Fucks,F. Moreira,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP
5318,34,2015-11-07,19:29,Corinthians,Coritiba,4-1-4-1,4-4-2,A. Bacchi,E. Pacheco,Corinthians,Neo Química Arena,2,1,SP,PR
5319,34,2015-11-07,19:34,Athletico Paranaense,Avaí,4-2-3-1,4-2-3-1,C. Borges dos Santos,G. Kleina,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,1,PR,SC
5320,34,2015-11-07,21:00,Fluminense,Chapecoense,4-2-3-1,4-2-3-1,E. Baptista,A. Ferreira,Chapecoense,Maracanã,2,3,RJ,SC
5322,34,2015-11-08,16:59,Flamengo,Goiás,4-1-4-1,4-2-3-1,O. de Oliveira Filho,D. Sérgio,Flamengo,Maracanã,4,1,RJ,GO
5323,34,2015-11-08,17:00,Cruzeiro,São Paulo,4-3-3,4-2-3-1,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro,Mineirão,2,1,MG,SP
5324,34,2015-11-08,17:00,Figueirense,Atlético Mineiro,4-4-1-1,4-2-3-1,H. Coutinho,L. Culpi,Atlético Mineiro,Orlando Scarpelli,0,1,SC,MG
5321,34,2015-11-08,17:02,Palmeiras,Vasco da Gama,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. de Amorim Campos,Vasco da Gama,Allianz Parque,0,2,SP,RJ
5325,34,2015-11-08,18:01,Joinville,Santos,4-2-2-2,4-2-3-1,P. Lopes de Gusmão,D. Silvestre Júnior,-,Arena Joinville,0,0,SC,SP
5326,34,2015-11-08,19:31,Sport,Grêmio,4-2-3-1,4-2-3-1,Falcao,R. Machado Marques,Sport,Adelmar da Costa Carvalho,1,0,PE,RS
5327,35,2015-11-15,17:02,Cruzeiro,Sport,4-3-3,4-3-3,L. Venker de Menezes,Falcao,Cruzeiro,Mineirão,3,0,MG,PE
5328,35,2015-11-18,19:30,Goiás,Coritiba,4-2-3-1,4-2-3-1,D. Sérgio,E. Pacheco,Coritiba,Estádio do Governo do Estado de Goiás (Serra Dourada),1,3,GO,PR
5329,35,2015-11-18,21:01,Ponte Preta,Figueirense,4-2-3-1,4-2-4-0,F. Moreira,H. Coutinho,Figueirense,Moisés Lucarelli,0,1,SP,SC
5331,35,2015-11-18,21:03,Athletico Paranaense,Palmeiras,4-2-3-1,4-2-3-1,C. Borges dos Santos,M. de Oliveira Santos,-,Estádio Joaquim Américo Guimarães,3,3,PR,SP
5330,35,2015-11-18,21:04,Avaí,Joinville,4-3-1-2,4-2-3-1,R. Maia Cabral,P. Lopes de Gusmão,Avaí,Ressacada,2,1,SC,SC
5332,35,2015-11-19,19:31,Grêmio,Fluminense,4-2-3-1,4-2-3-1,R. Machado Marques,E. Baptista,Grêmio,Arena do Grêmio,1,0,RS,RJ
5333,35,2015-11-19,20:21,Chapecoense,Internacional,4-2-3-1,4-2-3-1,A. Ferreira,A. Fucks,Chapecoense,Arena Condá,1,0,SC,RS
5334,35,2015-11-19,21:59,São Paulo,Atlético Mineiro,4-1-2-1-2,4-2-3-1,M. Cruz,L. Culpi,São Paulo,Morumbi,4,2,SP,MG
5335,35,2015-11-19,22:00,Santos,Flamengo,4-2-3-1,4-2-3-1,D. Silvestre Júnior,O. de Oliveira Filho,-,Estádio Urbano Caldeira,0,0,SP,RJ
5336,35,2015-11-19,22:01,Vasco da Gama,Corinthians,4-1-2-1-2,4-1-4-1,J. de Amorim Campos,A. Bacchi,-,Estádio Vasco da Gama,1,1,RJ,SP
5337,36,2015-11-21,19:31,Palmeiras,Cruzeiro,4-2-3-1,4-3-3,M. de Oliveira Santos,L. Venker de Menezes,-,Allianz Parque,1,1,SP,MG
5339,36,2015-11-22,16:59,Atlético Mineiro,Goiás,4-2-3-1,4-3-1-2,L. Culpi,D. Sérgio,-,Estádio Raimundo Sampaio,2,2,MG,GO
5340,36,2015-11-22,17:00,Internacional,Grêmio,4-2-3-1,4-2-3-1,A. Fucks,R. Machado Marques,Internacional,Estádio José Pinheiro Borda,1,0,RS,RS
5342,36,2015-11-22,17:00,Corinthians,São Paulo,4-1-4-1,4-2-3-1,A. Bacchi,M. Cruz,Corinthians,Neo Química Arena,6,1,SP,SP
5341,36,2015-11-22,17:01,Figueirense,Chapecoense,4-4-2,4-2-3-1,H. Coutinho,A. Ferreira,-,Orlando Scarpelli,0,0,SC,SC
5338,36,2015-11-22,17:03,Joinville,Vasco da Gama,4-3-1-2,4-2-3-1,P. Lopes de Gusmão,J. de Amorim Campos,Vasco da Gama,Arena Joinville,1,2,SC,RJ
5343,36,2015-11-22,18:01,Flamengo,Ponte Preta,4-2-3-1,4-2-3-1,O. de Oliveira Filho,F. Moreira,-,Estádio Nacional de Brasília,1,1,RJ,SP
5344,36,2015-11-22,19:29,Fluminense,Avaí,4-2-3-1,4-4-2,E. Baptista,R. Maia Cabral,Fluminense,Kléber Andrade,3,1,RJ,SC
5345,36,2015-11-22,19:32,Coritiba,Santos,4-4-2,4-2-3-1,E. Pacheco,D. Silvestre Júnior,Coritiba,Couto Pereira,1,0,PR,SP
5346,36,2015-11-22,19:34,Sport,Athletico Paranaense,4-2-3-1,4-2-3-1,Falcao,C. Borges dos Santos,-,Adelmar da Costa Carvalho,0,0,PE,PR
5347,37,2015-11-28,17:02,São Paulo,Figueirense,4-2-3-1,4-2-4-0,M. Cruz,H. Coutinho,São Paulo,Morumbi,3,2,SP,SC
5348,37,2015-11-28,19:29,Fluminense,Internacional,4-2-3-1,4-2-2-2,E. Baptista,A. Fucks,-,Maracanã,1,1,RJ,RS
5349,37,2015-11-28,21:02,Avaí,Ponte Preta,4-2-3-1,4-2-3-1,R. Maia Cabral,F. Moreira,Avaí,Ressacada,1,0,SC,SP
5351,37,2015-11-29,17:00,Cruzeiro,Joinville,4-3-3,4-2-3-1,S. Lobo,P. Lopes de Gusmão,Cruzeiro,Mineirão,3,0,MG,SC
5352,37,2015-11-29,17:00,Grêmio,Atlético Mineiro,4-2-3-1,4-2-3-1,R. Machado Marques,D. Giacomini,Grêmio,Arena do Grêmio,2,1,RS,MG
5350,37,2015-11-29,17:01,Sport,Corinthians,4-2-3-1,4-2-3-1,Falcao,A. Bacchi,Sport,Arena de Pernambuco,2,0,PE,SP
5355,37,2015-11-29,17:57,Palmeiras,Coritiba,4-2-3-1,4-4-2,M. de Oliveira Santos,E. Pacheco,Coritiba,Allianz Parque,0,2,SP,PR
5353,37,2015-11-29,17:59,Chapecoense,Goiás,4-2-3-1,4-2-2-2,A. Ferreira,D. Sérgio,Goiás,Arena Condá,1,3,SC,GO
5354,37,2015-11-29,18:14,Vasco da Gama,Santos,4-3-3,4-2-3-1,J. de Amorim Campos,D. Silvestre Júnior,Vasco da Gama,Estádio Vasco da Gama,1,0,RJ,SP
5356,37,2015-11-29,19:32,Athletico Paranaense,Flamengo,4-2-3-1,4-2-3-1,C. Borges dos Santos,J. de Almeida Filho,Athletico Paranaense,Estádio Joaquim Américo Guimarães,3,0,PR,RJ
5365,38,2015-12-06,16:59,Joinville,Grêmio,4-3-2-1,4-2-3-1,P. Lopes de Gusmão,R. Machado Marques,Grêmio,Arena Joinville,0,2,SC,RS
5358,38,2015-12-06,17:00,Flamengo,Palmeiras,4-1-4-1,4-2-3-1,J. de Almeida Filho,M. de Oliveira Santos,Palmeiras,Maracanã,1,2,RJ,SP
5360,38,2015-12-06,17:00,Santos,Athletico Paranaense,4-2-4-0,4-2-3-1,D. Silvestre Júnior,C. Borges dos Santos,Santos,Estádio Urbano Caldeira,5,1,SP,PR
5364,38,2015-12-06,17:00,Atlético Mineiro,Chapecoense,4-2-3-1,4-2-3-1,D. Giacomini,A. Ferreira,Atlético Mineiro,Mineirão,3,0,MG,SC
5361,38,2015-12-06,17:01,Ponte Preta,Sport,4-2-3-1,4-2-3-1,F. Moreira,Falcao,Sport,Moisés Lucarelli,0,1,SP,PE
5357,38,2015-12-06,17:02,Internacional,Cruzeiro,4-3-2-1,4-3-3,A. Fucks,L. Venker de Menezes,Internacional,Estádio José Pinheiro Borda,2,0,RS,MG
5359,38,2015-12-06,17:02,Figueirense,Fluminense,4-2-3-1,4-2-3-1,H. Coutinho,E. Baptista,Figueirense,Orlando Scarpelli,1,0,SC,RJ
5362,38,2015-12-06,17:02,Goiás,São Paulo,4-3-3,4-2-3-1,D. Sérgio,M. Cruz,São Paulo,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,SP
5363,38,2015-12-06,17:02,Corinthians,Avaí,4-1-4-1,4-4-2,A. Bacchi,R. Maia Cabral,-,Neo Química Arena,1,1,SP,SC
5366,38,2015-12-06,17:03,Coritiba,Vasco da Gama,4-2-3-1,4-1-2-1-2,E. Pacheco,J. de Amorim Campos,-,Couto Pereira,0,0,PR,RJ
5368,1,2016-05-14,16:01,Flamengo,Sport,4-3-3,4-2-3-1,M. Ramalho,O. de Oliveira Filho,Flamengo,Estádio Municipal General Raulino de Oliveira,1,0,RJ,PE
5367,1,2016-05-14,16:03,Palmeiras,Athletico Paranaense,4-2-3-1,4-2-3-1,A. Stival,P. Autuori de Mello,Palmeiras,Allianz Parque,4,0,SP,PR
5369,1,2016-05-14,18:29,Atlético Mineiro,Santos,4-2-3-1,4-2-3-1,D. Aguirre Camblor,D. Silvestre Júnior,Atlético Mineiro,Estádio Raimundo Sampaio,1,0,MG,SP
5370,1,2016-05-14,21:01,Coritiba,Cruzeiro,4-2-3-1,4-2-3-1,G. Kleina,G. Delamore,Coritiba,Couto Pereira,1,0,PR,MG
5371,1,2016-05-15,11:00,Santa Cruz,Vitória,4-2-3-1,4-2-3-1,E. Da Conceição Silva,V. Carmo Mancini,Santa Cruz,Estádio do Arruda,4,1,PE,BA
5372,1,2016-05-15,11:01,Botafogo,São Paulo,4-4-2,4-2-3-1,R. Gomes Raymundo,E. Bauza,São Paulo,Estádio Municipal General Raulino de Oliveira,0,1,RJ,SP
5375,1,2016-05-15,16:00,América Mineiro,Fluminense,4-4-1-1,4-2-3-1,G. de Oliveira,L. Culpi,Fluminense,Estádio Raimundo Sampaio,0,1,MG,RJ
5373,1,2016-05-15,16:02,Figueirense,Ponte Preta,4-1-4-1,4-2-3-1,V. Eutrópio,E. Baptista,-,Orlando Scarpelli,0,0,SC,SP
5374,1,2016-05-15,16:04,Corinthians,Grêmio,4-1-4-1,4-4-2,A. Bacchi,R. Machado Marques,-,Neo Química Arena,0,0,SP,RS
5376,1,2016-05-15,18:30,Internacional,Chapecoense,4-2-3-1,4-3-3,A. Fucks,A. Ferreira,-,Estádio José Pinheiro Borda,0,0,RS,SC
5377,2,2016-05-21,16:02,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,E. Baptista,A. Stival,Ponte Preta,Moisés Lucarelli,2,1,SP,SP
5378,2,2016-05-21,18:29,Fluminense,Santa Cruz,4-2-3-1,4-2-3-1,L. Culpi,M. Mendes,-,Estádio Municipal General Raulino de Oliveira,2,2,RJ,PE
5379,2,2016-05-21,21:00,Cruzeiro,Figueirense,4-2-3-1,4-1-4-1,P. Gomes Bento,V. Eutrópio,-,Mineirão,2,2,MG,SC
5380,2,2016-05-22,11:02,Santos,Coritiba,4-2-3-1,4-4-2,D. Silvestre Júnior,G. Kleina,Santos,Estádio Urbano Caldeira,2,1,SP,PR
5381,2,2016-05-22,11:03,Athletico Paranaense,Atlético Mineiro,4-2-3-1,4-2-3-1,P. Autuori de Mello,M. de Oliveira Santos,-,Estádio Joaquim Américo Guimarães,1,1,PR,MG
5382,2,2016-05-22,15:59,Vitória,Corinthians,4-2-3-1,4-1-4-1,V. Carmo Mancini,A. Bacchi,Vitória,Barradão,3,2,BA,SP
5383,2,2016-05-22,16:00,Chapecoense,América Mineiro,4-3-2-1,3-4-2-1,A. Ferreira,G. de Oliveira,Chapecoense,Arena Condá,3,1,SC,MG
5384,2,2016-05-22,16:00,São Paulo,Internacional,4-2-3-1,4-3-2-1,E. Bauza,A. Fucks,Internacional,Morumbi,1,2,SP,RS
5385,2,2016-05-22,16:00,Grêmio,Flamengo,4-2-2-2,4-2-3-1,R. Machado Marques,J. de Almeida Filho,Grêmio,Arena do Grêmio,1,0,RS,RJ
5386,2,2016-05-22,18:34,Sport,Botafogo,4-2-3-1,4-4-2,O. de Oliveira Filho,R. Gomes Raymundo,-,Adelmar da Costa Carvalho,1,1,PE,RJ
5387,3,2016-05-25,19:31,Figueirense,Santos,4-4-1-1,4-2-3-1,V. Eutrópio,D. Silvestre Júnior,-,Orlando Scarpelli,2,2,SC,SP
5388,3,2016-05-25,19:31,Botafogo,Athletico Paranaense,4-2-3-1,4-2-3-1,R. Gomes Raymundo,B. Marques Fernandes Pivetti,Botafogo,Helenão,2,1,RJ,PR
5389,3,2016-05-25,20:59,Flamengo,Chapecoense,4-2-3-1,4-3-2-1,J. de Almeida Filho,A. Ferreira,-,Estádio Municipal General Raulino de Oliveira,2,2,RJ,SC
5390,3,2016-05-25,21:00,América Mineiro,Vitória,4-2-3-1,4-2-3-1,G. de Oliveira,V. Carmo Mancini,-,Estádio Raimundo Sampaio,1,1,MG,BA
5391,3,2016-05-25,21:45,Santa Cruz,Cruzeiro,4-2-3-1,4-1-2-1-2,M. Mendes,P. Gomes Bento,Santa Cruz,Estádio do Arruda,4,1,PE,MG
5393,3,2016-05-25,21:46,Coritiba,São Paulo,4-2-3-1,4-2-3-1,E. Pacheco,E. Bauza,-,Couto Pereira,1,1,PR,SP
5392,3,2016-05-25,21:47,Palmeiras,Fluminense,4-2-3-1,4-2-3-1,A. Stival,L. Culpi,Palmeiras,Allianz Parque,2,0,SP,RJ
5394,3,2016-05-26,11:01,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,E. Baptista,Corinthians,Neo Química Arena,3,0,SP,SP
5395,3,2016-05-26,15:59,Internacional,Sport,4-3-2-1,4-2-3-1,A. Fucks,O. de Oliveira Filho,Internacional,Estádio José Pinheiro Borda,1,0,RS,PE
5396,3,2016-05-26,21:00,Atlético Mineiro,Grêmio,4-4-2,4-2-3-1,M. de Oliveira Santos,R. Machado Marques,Grêmio,Estádio Raimundo Sampaio,0,3,MG,RS
5397,4,2016-05-28,15:59,Cruzeiro,América Mineiro,4-1-2-1-2,4-2-3-1,P. Gomes Bento,G. de Oliveira,-,Mineirão,1,1,MG,MG
5398,4,2016-05-28,18:31,Athletico Paranaense,Figueirense,4-2-3-1,4-2-3-1,P. Autuori de Mello,V. Eutrópio,Athletico Paranaense,Estádio Joaquim Américo Guimarães,2,1,PR,SC
5399,4,2016-05-28,21:02,Chapecoense,Santa Cruz,4-3-2-1,4-2-3-1,A. Ferreira,M. Mendes,-,Arena Condá,1,1,SC,PE
5400,4,2016-05-29,11:01,Ponte Preta,Flamengo,4-4-2,4-2-3-1,E. Baptista,J. Mannarino,Flamengo,Moisés Lucarelli,1,2,SP,RJ
5401,4,2016-05-29,11:03,Sport,Corinthians,4-2-3-1,4-2-3-1,O. de Oliveira Filho,A. Bacchi,Corinthians,Adelmar da Costa Carvalho,0,2,PE,SP
5402,4,2016-05-29,16:00,Fluminense,Botafogo,4-2-3-1,4-2-3-1,L. Culpi,R. Gomes Raymundo,Fluminense,Estádio Municipal General Raulino de Oliveira,1,0,RJ,RJ
5403,4,2016-05-29,16:02,Vitória,Atlético Mineiro,4-2-3-1,4-3-3,V. Carmo Mancini,M. de Oliveira Santos,-,Itaipava Arena Fonte Nova,1,1,BA,MG
5404,4,2016-05-29,16:02,São Paulo,Palmeiras,4-2-3-1,4-2-3-1,E. Bauza,A. Stival,São Paulo,Morumbi,1,0,SP,SP
5405,4,2016-05-29,18:30,Grêmio,Coritiba,4-2-3-1,4-2-3-1,R. Machado Marques,G. Kleina,Grêmio,Arena do Grêmio,2,0,RS,PR
5406,4,2016-05-29,18:30,Santos,Internacional,4-2-3-1,4-2-3-1,D. Silvestre Júnior,A. Fucks,Internacional,Estádio Urbano Caldeira,0,1,SP,RS
5407,5,2016-06-01,19:30,Internacional,Athletico Paranaense,4-2-3-1,4-2-3-1,A. Fucks,P. Autuori de Mello,Internacional,Estádio José Pinheiro Borda,1,0,RS,PR
5410,5,2016-06-01,20:59,Coritiba,Chapecoense,,,G. Kleina,A. Ferreira,Chapecoense,Vila Capanema,3,4,PR,SC
5409,5,2016-06-01,21:01,Santa Cruz,Sport,4-2-3-1,4-2-3-1,M. Mendes,O. de Oliveira Filho,Sport,Estádio do Arruda,0,1,PE,PE
5408,5,2016-06-01,21:02,Corinthians,Santos,4-2-3-1,4-2-2-2,A. Bacchi,D. Silvestre Júnior,Corinthians,Neo Química Arena,1,0,SP,SP
5411,5,2016-06-01,21:45,Atlético Mineiro,Fluminense,4-2-3-1,4-2-3-1,M. de Oliveira Santos,L. Culpi,-,Estádio Raimundo Sampaio,1,1,MG,RJ
5413,5,2016-06-01,21:45,Botafogo,Cruzeiro,4-4-2,4-2-2-2,R. Gomes Raymundo,P. Gomes Bento,Cruzeiro,Estádio Nacional de Brasília,0,1,RJ,MG
5412,5,2016-06-01,21:46,Figueirense,São Paulo,4-1-4-1,4-2-3-1,V. Eutrópio,E. Bauza,Figueirense,Orlando Scarpelli,1,0,SC,SP
5414,5,2016-06-02,19:29,América Mineiro,Ponte Preta,5-4-1,4-2-3-1,C. Prates,E. Baptista,Ponte Preta,Estádio Raimundo Sampaio,1,2,MG,SP
5416,5,2016-06-02,20:59,Flamengo,Vitória,4-2-3-1,4-2-3-1,J. Mannarino,V. Carmo Mancini,Flamengo,Estádio Municipal General Raulino de Oliveira,1,0,RJ,BA
5415,5,2016-06-02,21:02,Palmeiras,Grêmio,4-2-3-1,4-2-3-1,A. Stival,R. Machado Marques,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,4,3,SP,RS
